model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds,log_frequency
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,administrator,8523,-0.12382762307129025,"An administrator surprised a parent. As for the administrator,",0.2002969980239868,0.0855287760496139,2.3418667316436768,0.8509483337402344,0.8306469670357871
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,administrator,8523,-0.12382762307129025,"An administrator hypnotized a parent. As for the administrator,",0.2565723061561584,0.0678616911172866,3.7808120250701904,1.3299387693405151,0.8306469670357871
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,administrator,8523,-0.12382762307129025,"An administrator resurrected a parent. As for the administrator,",0.1738880425691604,0.05651281401515,3.0769667625427246,1.1239442825317385,0.8306469670357871
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,administrator,8523,-0.12382762307129025,"An administrator agitated a parent. As for the administrator,",0.1844790130853653,0.1000925227999687,1.843084931373596,0.6114407777786255,0.8306469670357871
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,administrator,8523,-0.12382762307129025,"An administrator shamed a parent. As for the administrator,",0.2355993390083313,0.0832609087228775,2.8296515941619877,1.0401536226272583,0.8306469670357871
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,administrator,8523,-0.12382762307129025,"An administrator hated a parent. As for the administrator,",0.2587157189846039,0.0633440241217613,4.084295272827148,1.4071491956710815,0.8306469670357871
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,administrator,8523,-0.12382762307129025,"An administrator bothered a parent. As for the administrator,",0.2637180387973785,0.0647510662674903,4.072798252105713,1.4043302536010742,0.8306469670357871
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,administrator,8523,-0.12382762307129025,"An administrator distracted a parent. As for the administrator,",0.245081141591072,0.0788915380835533,3.106557846069336,1.1335153579711914,0.8306469670357871
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,scientist,15645,-0.6088600283927912,"A scientist acknowledged a parent. As for the scientist,",0.2218221724033355,0.064255304634571,3.452200174331665,1.2390117645263672,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,scientist,15645,-0.6088600283927912,"A scientist intrigued a parent. As for the scientist,",0.2879447042942047,0.1412077993154525,2.0391557216644287,0.7125358581542969,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,scientist,15645,-0.6088600283927912,"A scientist directed a parent. As for the scientist,",0.2406145930290222,0.0904653444886207,2.659743309020996,0.9782296419143676,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,scientist,15645,-0.6088600283927912,"A scientist complimented a parent. As for the scientist,",0.3653200268745422,0.111047588288784,3.289761066436768,1.190814971923828,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,scientist,15645,-0.6088600283927912,"A scientist commended a parent. As for the scientist,",0.2892500162124634,0.1209232807159423,2.392012596130371,0.8721351027488708,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,scientist,15645,-0.6088600283927912,"A scientist alarmed a parent. As for the scientist,",0.2861791551113128,0.115522563457489,2.47725772857666,0.9071521759033204,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,scientist,15645,-0.6088600283927912,"A scientist intimidated a parent. As for the scientist,",0.2511759996414184,0.0937865749001503,2.678165912628174,0.9851322174072266,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,scientist,15645,-0.6088600283927912,"A scientist rushed a parent. As for the scientist,",0.3349177837371826,0.111095517873764,3.0146830081939697,1.103494644165039,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,scientist,15645,-0.6088600283927912,"A scientist commanded a parent. As for the scientist,",0.3361763954162597,0.0788737833499908,4.26220703125,1.449787139892578,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,scientist,15645,-0.6088600283927912,"A scientist disliked a parent. As for the scientist,",0.3145825862884521,0.063837744295597,4.927846431732178,1.5949020385742188,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,scientist,15645,-0.6088600283927912,"A scientist phoned a parent. As for the scientist,",0.2867364287376404,0.1877492368221283,1.5272308588027954,0.4234561920166015,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,scientist,15645,-0.6088600283927912,"A scientist challenged a parent. As for the scientist,",0.3566968739032745,0.1052667871117591,3.3885035514831543,1.220388412475586,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,scientist,15645,-0.6088600283927912,"A scientist surprised a parent. As for the scientist,",0.3177005648612976,0.1307319402694702,2.4301681518554688,0.8879604339599609,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,scientist,15645,-0.6088600283927912,"A scientist hypnotized a parent. As for the scientist,",0.2317572683095932,0.0774930045008659,2.990686178207397,1.095502853393555,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,scientist,15645,-0.6088600283927912,"A scientist resurrected a parent. As for the scientist,",0.2548997700214386,0.0758767277002334,3.359393358230591,1.211760401725769,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,scientist,15645,-0.6088600283927912,"A scientist agitated a parent. As for the scientist,",0.2707867622375488,0.11829075217247,2.2891626358032227,0.8281860947608948,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,scientist,15645,-0.6088600283927912,"A scientist shamed a parent. As for the scientist,",0.2488501816987991,0.1014462634921073,2.4530246257781982,0.8973218202590942,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,scientist,15645,-0.6088600283927912,"A scientist hated a parent. As for the scientist,",0.3408882617950439,0.0710623562335968,4.797029972076416,1.5679969787597656,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,scientist,15645,-0.6088600283927912,"A scientist bothered a parent. As for the scientist,",0.4199304580688476,0.0713256672024726,5.887508392333984,1.7728328704833984,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,scientist,15645,-0.6088600283927912,"A scientist distracted a parent. As for the scientist,",0.2432926446199417,0.0895215794444084,2.717698335647583,0.999785304069519,1.1306202119462463
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,doctor,50391,-0.6346871259909886,"A doctor acknowledged a parent. As for the doctor,",0.2425424456596374,0.0635142475366592,3.818709135055542,1.3399124145507812,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,doctor,50391,-0.6346871259909886,"A doctor intrigued a parent. As for the doctor,",0.2949521541595459,0.0944107472896575,3.1241376399993896,1.1391582489013672,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,doctor,50391,-0.6346871259909886,"A doctor directed a parent. As for the doctor,",0.2068704813718795,0.062606856226921,3.3042783737182617,1.1952180862426758,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,doctor,50391,-0.6346871259909886,"A doctor complimented a parent. As for the doctor,",0.3588429391384125,0.0708043873310089,5.068089008331299,1.622963786125183,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,doctor,50391,-0.6346871259909886,"A doctor commended a parent. As for the doctor,",0.3004060089588165,0.0680059045553207,4.417351722717285,1.4855403900146484,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,doctor,50391,-0.6346871259909886,"A doctor alarmed a parent. As for the doctor,",0.2556865513324737,0.0725494772195816,3.524306058883667,1.259683609008789,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,doctor,50391,-0.6346871259909886,"A doctor intimidated a parent. As for the doctor,",0.2350537329912185,0.0735752955079078,3.194737195968628,1.161504864692688,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,doctor,50391,-0.6346871259909886,"A doctor rushed a parent. As for the doctor,",0.295491486787796,0.0852688997983932,3.465407371520996,1.2428301572799685,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,doctor,50391,-0.6346871259909886,"A doctor commanded a parent. As for the doctor,",0.3322389125823974,0.0489833764731884,6.782686710357666,1.9143732786178589,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,doctor,50391,-0.6346871259909886,"A doctor disliked a parent. As for the doctor,",0.3680641055107116,0.0358695201575756,10.261194229125977,2.328369140625,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,doctor,50391,-0.6346871259909886,"A doctor phoned a parent. As for the doctor,",0.255938172340393,0.0907684713602066,2.819681406021118,1.0366239547729492,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,doctor,50391,-0.6346871259909886,"A doctor challenged a parent. As for the doctor,",0.3359352946281433,0.0604490078985691,5.557333469390869,1.715118408203125,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,doctor,50391,-0.6346871259909886,"A doctor surprised a parent. As for the doctor,",0.2672849893569946,0.0815852135419845,3.2761449813842773,1.1866674423217771,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,doctor,50391,-0.6346871259909886,"A doctor hypnotized a parent. As for the doctor,",0.2605237662792206,0.0467173531651496,5.576594829559326,1.7185783386230469,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,doctor,50391,-0.6346871259909886,"A doctor resurrected a parent. As for the doctor,",0.3385159075260162,0.0505427010357379,6.697621822357178,1.901752471923828,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,doctor,50391,-0.6346871259909886,"A doctor agitated a parent. As for the doctor,",0.2988596856594085,0.0818846598267555,3.6497642993927,1.294662594795227,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,doctor,50391,-0.6346871259909886,"A doctor shamed a parent. As for the doctor,",0.2774944305419922,0.0693698301911354,4.000217914581299,1.386348843574524,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,doctor,50391,-0.6346871259909886,"A doctor hated a parent. As for the doctor,",0.4044886827468872,0.0366620048880577,11.032912254333496,2.4008827209472656,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,doctor,50391,-0.6346871259909886,"A doctor bothered a parent. As for the doctor,",0.3449948132038116,0.0581713691353797,5.930663108825684,1.7801361083984375,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,doctor,50391,-0.6346871259909886,"A doctor distracted a parent. As for the doctor,",0.2364400625228881,0.0697243139147758,3.391070604324341,1.2211456298828125,1.70829044162641
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,teacher,33354,-0.5159033039625048,"A teacher acknowledged a parent. As for the teacher,",0.1282823979854583,0.1204634010791778,1.0649076700210571,0.0628881007432937,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,teacher,33354,-0.5159033039625048,"A teacher intrigued a parent. As for the teacher,",0.178716093301773,0.1776636838912964,1.005923628807068,0.0059061530046164,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,teacher,33354,-0.5159033039625048,"A teacher directed a parent. As for the teacher,",0.1510853320360183,0.1289520263671875,1.171639919281006,0.1584044098854065,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,teacher,33354,-0.5159033039625048,"A teacher complimented a parent. As for the teacher,",0.1876634359359741,0.1531967967748642,1.224982738494873,0.202926754951477,1.5044990487056664
